ID,Name,Learning preference,Assessment 1,Assessment 2,Quiz 1,Quiz 2,Beginner lecture 1,Beginner lecture 2,Beginner lecture 3,Medium lecture 1,Medium lecture 2,Medium lecture 3,Advanced lecture 1,Advanced lecture 2,Advanced lecture 3,Beginner lesson 1,Beginner lesson 2,Beginner lesson 3,Medium lesson 1,Medium lesson 2,Medium lesson 3,Advanced lesson 1,Advanced lesson 2,Advanced lesson 3,Beginner hands-on 1,Beginner hands-on 2,Beginner hands-on 3,Medium hands-on 1,Medium hands-on 2,Medium hands-on 3,Advanced hands-on 1,Advanced hands-on 2,Advanced hands-on 3,Overall Score,Overall Performance
01HNCCSP563D8QTM8MHKPTVWH7,Herculie Shalders,Auditory,43,55,20,13,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,52.400000000000006,Average
01HNCCSP584N6BPMVYSHTA0Q46,Nelle Freiburger,Visual,44,71,20,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,54.0,Average
01HNCCSP599GCTZBB21S9AJD33,Neils Dongles,Visual,71,46,1,19,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,54.8,Average
01HNCCSP5BT02ZDZ056TZKVNM7,Dionisio Stouther,Visual,19,58,9,15,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,40.400000000000006,Poor
01HNCCSP5F4FWPABNZ3E3GWSAX,Deny Brandrick,Auditory,97,88,7,17,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,83.6,Good
01HNCCSP5J8P4GMPACEWACDFER,Katine Jest,Auditory,11,4,1,25,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.400000000000002,Poor
01HNCCSP5PHFXDGX6ZZM6P34GN,Ardyth Flaxman,Visual,36,97,8,23,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,65.60000000000001,Average
01HNCCSP5Q73P5KJT7QR4N9R7N,Lorry McEnhill,Auditory,95,91,19,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,83.2,Good
01HNCCSP5STD4BP2YW0VJ3XC4A,Nichole Guyton,Auditory,76,90,5,8,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,71.6,Good
01HNCCSP5VEJTE32ZV36PX8X09,Leilah Abramovitch,Visual,65,98,18,18,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,79.60000000000001,Good
01HNCCSP5XYQVH5F1N5NPESJA4,Josy Ravenscroft,Visual,86,92,21,18,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,86.8,Excellent
01HNCCSP5Y952E7RYTFD6VHWFY,Aristotle Ghion,Visual,3,97,19,16,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,54.0,Average
01HNCCSP60557C779516RNHR5B,Carey Rathe,Auditory,41,38,22,13,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,45.6,Poor
01HNCCSP63SHE9PR299420NHYP,Felic Aulsford,Kinesthetic,66,40,16,8,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,52.0,Average
01HNCCSP67KM8P7707KST8B0MV,Phillie Bassil,Kinesthetic,30,17,11,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,24.8,Poor
01HNCCSP6B2VYQCQE148ZXK1E1,Renate Sanham,Auditory,92,17,4,22,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,54.0,Average
01HNCCSP6ETHEJPBBMG8A6H3RG,Hillard Copestake,Auditory,20,18,6,12,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,22.4,Poor
01HNCCSP6HTXEADF5983PA50BG,Ignacius Fortun,Visual,44,42,1,16,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,41.2,Poor
01HNCCSP6N82PTCD3QD916XADH,Angelika Starmer,Auditory,92,60,8,9,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,67.60000000000001,Average
01HNCCSP6VKGRDAES3VQPS3CFW,Ellis Mold,Visual,61,64,6,7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,55.2,Average
01HNCCSP6Z72EBSSW5P7ZHJCTT,Cariotta Stock,Auditory,80,54,22,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,62.4,Average
01HNCCSP721N1PJ9WACP094NMQ,Rea Pietersma,Kinesthetic,90,80,4,16,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,76.0,Good
01HNCCSP76V07EWK7HNH4XZCWH,Euphemia Tanzer,Visual,24,81,8,25,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,55.2,Average
01HNCCSP7AW0S21QJYFVXHVVD3,Port O'Spellissey,Visual,43,5,3,7,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,23.200000000000003,Poor
01HNCCSP7DGHNZ6254XR4YTVK7,Clarabelle Armin,Auditory,81,28,6,11,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,50.4,Average
01HNCCSP7H1QX9CA9Y9ZBST7T7,Gilles Godfery,Kinesthetic,71,48,0,24,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,57.2,Average
01HNCCSP7N08Q38M70ATP9BGB3,Coraline Winckle,Kinesthetic,16,10,21,25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,28.8,Poor
01HNCCSP7RGV95KWCWHN1BA361,Zandra Fairs,Visual,92,50,5,6,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,61.2,Average
01HNCCSP7WSW50QYJ76834C98C,Jard Lightning,Auditory,32,86,20,14,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,60.8,Average
01HNCCSP7ZX4XV7E0RSCEHM6WC,Case Miskin,Visual,42,25,18,4,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,35.6,Poor
01HNCCSP820MG0WCY58XFZRHSR,Francoise Collinette,Auditory,9,54,17,21,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,40.400000000000006,Poor
01HNCCSP855G9Y74M13A4NCXD8,Cobbie Pietesch,Visual,98,31,5,13,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,58.8,Average
01HNCCSP89G10ETDTYBY17KGZN,Andriette Goldberg,Visual,5,8,7,21,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,16.400000000000002,Poor
01HNCCSP8CE7FZXY2W9PPFYHW3,Marcile Rocco,Kinesthetic,51,31,6,10,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,39.2,Poor
01HNCCSP8FS00E82WYZ1BWSPGX,Norrie Rittmeyer,Visual,80,45,18,23,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,66.4,Average
01HNCCSP8KZE828DRT8FD4ZBSQ,Chery Yare,Visual,51,28,3,23,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,42.0,Poor
01HNCCSP8QQ9E0GGDBCP71GASA,Rudolfo Raper,Auditory,31,41,3,8,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,33.2,Poor
01HNCCSP8V6S47NB1AJ4J8H7FZ,Gigi Benting,Kinesthetic,10,56,15,16,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,38.8,Poor
01HNCCSP8YAT064G5QKZ7HS77J,Shellie Pentlow,Visual,34,92,23,9,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,63.2,Average
01HNCCSP92P2D707MPPT6DZY2Y,Lamond Matej,Visual,45,67,11,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,49.6,Poor
01HNCCSP96QM6S5BC49YXYWYDV,Aarika Midner,Auditory,31,93,0,23,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,58.8,Average
01HNCCSP998ZQ8C87Z3WATH1P1,Winthrop Brisco,Auditory,35,30,4,15,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,33.6,Poor
01HNCCSP9DQAAWFJJEFZBSZKYR,Debbi Handling,Kinesthetic,0,48,13,3,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,25.6,Poor
01HNCCSP9HG34GJKR1ZTM8Z4NC,Chelsy Plumridge,Kinesthetic,33,94,21,21,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,67.60000000000001,Average
01HNCCSP9M8KJWRSWVSP37G8M9,Lyda Ruggier,Kinesthetic,10,24,20,8,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,24.8,Poor
01HNCCSP9QS67DZ7DM1HW5JJ93,Jamaal Hales,Visual,29,29,13,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,29.2,Poor
01HNCCSP9T63YKXCQMZYZW2FGC,Carri Stickells,Auditory,81,57,7,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,57.99999999999999,Average
01HNCCSP9YAZ86ZQ9YNCBQZV6N,Pen Witham,Auditory,28,72,4,25,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,51.6,Average
01HNCCSPA13APQG52BFHMWS2GJ,Iona Assad,Visual,2,44,4,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,20.4,Poor
01HNCCSPA5H62FAM4059TARDAJ,Torey Threlfall,Visual,67,82,7,11,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,66.8,Average
01HNCCSPA7GF08WFBAYMBTNACF,Amory Brocklesby,Visual,24,82,14,13,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,53.2,Average
01HNCCSPAAWKEMMN3F3HNRWN02,Fabien Joselovitch,Auditory,39,56,3,16,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,45.6,Poor
01HNCCSPADKEGDZHVX2SEZS6PV,Julienne Meanwell,Kinesthetic,41,71,0,5,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,46.8,Poor
01HNCCSPAGDCMPYRJ7D1Z6BZFB,Charyl Sergean,Visual,10,76,18,14,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,47.2,Poor
01HNCCSPAK9GV5QJ5QYGS9AMER,Cary Bogaert,Auditory,78,1,0,9,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,35.2,Poor
01HNCCSPAPKR59MK3Q64W1ZS8T,Rosmunda Shoard,Auditory,100,8,0,5,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,45.2,Poor
01HNCCSPASRMG1GACF9J4NB28F,Fredrika Noddle,Auditory,56,95,25,17,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,77.2,Good
01HNCCSPAWBGSEPS599DQ41MSE,Udell Heape,Auditory,6,59,16,23,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,41.6,Poor
01HNCCSPB0HMBQCB61NRSXB68Z,Kip Blazhevich,Visual,38,96,15,12,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,64.4,Average
01HNCCSPB3XFYGWMAMWQR01AVF,Monika Espine,Auditory,18,56,11,20,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,42.0,Poor
01HNCCSPB7PYQHZK4WSVAC2A9K,Nannette Behrend,Visual,28,78,18,21,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,57.99999999999999,Average
01HNCCSPBBG10TRKRD6WWDRX55,Zondra Hansford,Auditory,98,94,8,16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,86.4,Excellent
01HNCCSPBEQF8JKD5KYZE3B4SW,Toby Gaines,Visual,6,85,21,18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,52.0,Average
01HNCCSPBFPKAYDBV958FN1KC0,Octavius Limerick,Visual,85,18,4,5,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,44.8,Poor
01HNCCSPBHG1H6JDH8E4CXRPAR,Gage Eastmond,Auditory,40,92,18,14,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,65.60000000000001,Average
01HNCCSPBKAXRQYNCHGZY1VR7E,Sigrid Lie,Visual,19,48,11,4,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,32.800000000000004,Poor
01HNCCSPBNG282JASFST739YQH,Gavrielle Woollett,Auditory,88,24,21,22,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,62.0,Average
01HNCCSPBR0EAP33GW5J2H7X9F,Helaina Pietri,Auditory,42,34,10,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,34.8,Poor
01HNCCSPBV775547977Z8KTCYN,Florence Stannering,Visual,14,71,6,22,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,45.2,Poor
01HNCCSPBYYCWE5YRX41XVP8Q7,Elaina Rickerby,Auditory,76,80,21,23,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,80.0,Good
01HNCCSPC2CBTKX36M72S5N2S5,Charmion Gimblet,Kinesthetic,75,6,15,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,39.6,Poor
01HNCCSPC54DM5S9RH4004CTHK,Lizbeth Mearing,Auditory,18,97,3,7,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,50.0,Average
01HNCCSPC6AP35JT5TQQT8B105,Claire Winkless,Kinesthetic,68,39,24,16,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,58.8,Average
01HNCCSPC8N90R34R8F42MQGZE,Bonita Crocombe,Auditory,17,98,14,11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,56.00000000000001,Average
01HNCCSPC9NTHAZ42FFEHTH6V5,Walton Aspling,Visual,23,20,3,13,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,23.6,Poor
01HNCCSPCBVP58564SQ4KQCJ0C,Georgianna Von Brook,Kinesthetic,25,15,15,13,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,27.200000000000003,Poor
01HNCCSPCCS8SWWMQMVPG4263A,York Matasov,Kinesthetic,11,69,5,17,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,40.8,Poor
01HNCCSPCEYT0YEG0ZQF8TRMNC,Stacy Blazynski,Kinesthetic,96,27,14,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,57.2,Average
01HNCCSPCF3X5Q8PR69H2VFBCZ,Egbert MacBean,Auditory,82,8,18,7,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,46.0,Poor
01HNCCSPCHZR0QVCV2AZPMWPNM,Catlaina Humes,Kinesthetic,51,42,3,25,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,48.4,Poor
01HNCCSPCKW6JANEE487ZTYM4B,Lorne Pethybridge,Kinesthetic,3,39,25,21,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,35.2,Poor
01HNCCSPCMYQH5YY021Q226M7Y,Andrea Francois,Kinesthetic,77,83,11,18,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,75.6,Good
01HNCCSPCQAPFS2TV9HWG0PG8G,Grady Pepi,Kinesthetic,83,25,25,21,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,61.6,Average
01HNCCSPCS4AWY3FNHHFQ6Z68N,Scarface Grahlmans,Visual,94,46,4,8,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,60.8,Average
01HNCCSPCT7V5H6MAFY0TZ41WR,Fidel Stiegers,Visual,28,42,23,17,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,44.0,Poor
01HNCCSPCWAKD17GXWK5N8HMHF,Gallard Ridesdale,Auditory,35,18,18,19,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,36.0,Poor
01HNCCSPCX6Q97ZP52QCM0JT5Y,Kacie Conningham,Auditory,53,38,2,9,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,40.8,Poor
01HNCCSPD0AYHFJE2Y8XK2WRXP,Edna Bagenal,Auditory,93,16,3,18,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,52.0,Average
01HNCCSPD33E5BWQG86XBKK0T4,Hedi Simms,Auditory,85,9,20,19,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,53.2,Average
01HNCCSPD6R89S0KXVB7MFV8PH,Rickey Skettles,Visual,29,91,9,10,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,55.60000000000001,Average
01HNCCSPD9756KSYH2EYFZZB7S,Kit Ouldred,Kinesthetic,27,70,0,25,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,48.8,Poor
01HNCCSPDBYW2EF2KSBK5XSPN4,Eilis Collyer,Visual,97,84,20,11,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,84.8,Good
01HNCCSPDCERS53ZEENABHVYA7,Francoise Dockerty,Kinesthetic,54,77,19,23,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,69.19999999999999,Average
01HNCCSPDEYJSMH73EFVDN0BSS,Bibi Godson,Visual,84,72,22,12,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,76.0,Good
01HNCCSPDGEHMM105CA6ZK1R0R,Werner Brislawn,Kinesthetic,63,31,4,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,42.4,Poor
01HNCCSPDKG55D42DZKJ0AK4RC,Salli Achromov,Auditory,34,16,8,17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,30.0,Poor
01HNCCSPDQC6A2F8KQ33CNZVFY,Flo Deshon,Visual,23,40,15,12,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,36.0,Poor
01HNCCSPDSJ2PG3BE5QXANSCQ7,Jacki Goodwill,Auditory,90,70,12,7,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,71.6,Good
01HNCCSPDV6NVM5D0BR9X9HB3Q,Amity Fanton,Visual,45,45,15,15,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,48.0,Poor
01HNCCSPDWVW95AFQ30YBBAQM0,Tadeas Patry,Auditory,83,68,22,10,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,73.2,Good
01HNCCSPDYRTW34PK60CB9QRFX,Ernie Willett,Visual,92,87,9,17,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,82.0,Good
01HNCCSPE04JJP28GV69B0Y0V8,Hunt Heibl,Kinesthetic,90,28,17,3,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,55.2,Average
01HNCCSPE1BKXA9DQ71KF2BV81,Dorise Dunkerley,Auditory,73,13,8,25,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,47.6,Poor
01HNCCSPE3KJ5M9KYYD5VN9EM9,Laughton Lehrer,Visual,33,77,2,3,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,46.0,Poor
01HNCCSPE5XMSR72G2DDJKF5A4,Harriot Housen,Auditory,64,50,18,11,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,57.2,Average
01HNCCSPE67RK984CF844KAZNH,Freida Kemmis,Visual,27,20,7,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,21.6,Poor
01HNCCSPE89EM9GCXFPB3W19TP,Alix Card,Auditory,38,85,25,7,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,62.0,Average
01HNCCSPEAQ2NRGQ33C5DG2Y4G,Gray Yantsev,Auditory,25,28,21,20,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,37.6,Poor
01HNCCSPECT4RACZWA2X4XHF0E,Gabriel Manthroppe,Auditory,73,36,13,24,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,58.4,Average
01HNCCSPEGX7TN9GMMNMBDD8M9,Antons Haynes,Kinesthetic,92,66,22,23,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,81.2,Good
01HNCCSPEM2JX4512D0XS9T8NZ,Alastair Larkby,Auditory,65,87,11,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,65.2,Average
01HNCCSPEQ87QF55YHME35WAZA,Lucien Lipyeat,Auditory,48,36,4,17,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,42.0,Poor
01HNCCSPEV8FHMF2FF9C9C71G0,Fancie Espinha,Auditory,1,40,8,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,20.0,Poor
01HNCCSPEZA3B02MS3T7STC06A,Ira Gisby,Auditory,42,51,6,9,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,43.2,Poor
01HNCCSPF2H348Q2JRCXQKEEHR,Stacee Ley,Visual,48,97,16,11,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,68.8,Average
01HNCCSPF8RBA29QQ6A213FHW0,Tatiania Dowdell,Visual,70,81,6,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,64.0,Average
01HNCCSPFB09GVZKX2EV1YKG26,Terrye Gepheart,Kinesthetic,12,61,17,5,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,38.0,Poor
01HNCCSPFFWCFM1T5WWJ0Z6ZR5,Norris Rickerd,Auditory,19,93,0,4,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,46.400000000000006,Poor
01HNCCSPFKC4XJA667AQA01B69,Alberta Jellett,Kinesthetic,87,41,16,23,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,66.8,Average
01HNCCSPFQY3J5NWV2KFDPPBX5,Karel Millington,Auditory,48,30,22,13,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,45.2,Poor
01HNCCSPFTVJVTX9MMHZ8DPS65,Hermione Martinot,Visual,75,92,24,24,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,86.0,Excellent
01HNCCSPFXK4PQV8FS8APBGQBN,Blanche Branigan,Auditory,85,95,25,17,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,88.8,Excellent
01HNCCSPG0AHAQYDNDF5J5ZTB2,Karola Garlette,Auditory,59,75,6,6,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,58.4,Average
01HNCCSPG2PKEH19J1WGPMN453,Brenna Woan,Visual,26,22,8,23,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,31.6,Poor
01HNCCSPG5MN6KVN82AX3A5Z0H,Pat Richarson,Kinesthetic,23,19,8,11,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,24.4,Poor
